"SAMPLE_NAME","shannon","observed_otus","chao1","simpson","faith_pd"
"10317.000041281",5.2084012716386,126,195.391304347826,0.944374,15.1835534991532
"10317.000067572",4.94068025843388,92,105.315789473684,0.925264,11.4085997116338
"10317.000031473",4.35304048597779,60,75,0.918772,9.01616027539756
"10317.000040399",4.95029208430446,109,182.5,0.941466,13.3496005463416
"10317.000079444",2.53594543500212,49,74.3,0.704686,8.02005717265223
"10317.000047815",5.05756106253398,101,138,0.942582,13.1502793783552
"10317.000065732",6.27305327493509,190,271.162162162162,0.97128,22.3351640093268
"10317.000026526",5.33019395960432,122,192.833333333333,0.946962,17.2832972778418
"10317.000041538",4.66702839311276,107,125.6,0.884436,12.9944491939977
"10317.000069795",5.64139162579823,129,159.37037037037,0.965012,15.8843576710542
"10317.000039750",5.91913701379326,137,198.25,0.972542,18.0527768189172
"10317.000031015",5.29462881949765,107,150.588235294118,0.95711,13.8013147046207
"10317.000097094",5.36869666163137,141,221.64,0.944022,16.3331894949643
"10317.000039924",4.99579135655571,104,177.5,0.94689,12.2557631947728
"10317.000043211",5.9582570087778,153,210,0.968488,17.7625727567412
"10317.000036744",4.28786109909608,107,185,0.858858,15.4861258069768
"10317.000069859",4.19214973756806,84,117.461538461538,0.852962,10.0623025197939
"10317.000084336",5.44991624564199,131,161.75,0.93159,16.2216681159919
"10317.000108709",5.37477780728536,108,132,0.9588,14.4880531771432
"10317.000035342",4.38814156059191,66,85.4615384615385,0.92666,10.3581898537581
"10317.000027859",4.86732190171694,106,139.3,0.918278,14.0001792766206
"10317.000001507",5.70383636581981,128,153.615384615385,0.963772,14.7852149945651
"10317.000074782",5.3907641274651,132,173.130434782609,0.94129,16.3139953545633
"10317.000003399",4.48456059171752,80,93.5714285714286,0.896954,9.71610420265705
"10317.000022599",5.74434362152129,124,171.3,0.969996,13.9886296626214
"10317.000090102",5.67820329586418,113,140.555555555556,0.969058,14.9743513838044
"10317.000036721",5.4215345214541,117,203.769230769231,0.958464,15.366983018796
"10317.000018332",4.90430186788504,92,125.066666666667,0.936776,11.7423004324236
"10317.000067477",4.93312701507927,106,145.375,0.92491,14.3584151590064
"10317.000039643",5.27812416792576,105,129.8,0.951228,13.5741266568304
"10317.000041307",4.88624805200659,107,142,0.919758,12.8479783655324
"10317.000039820",4.53282893656421,91,188.5,0.902396,10.7562236783282
"10317.000031857",4.81857182274398,85,100.8125,0.931868,10.1235228950435
"10317.000072161",5.81430629074316,140,200.714285714286,0.965644,17.1348374848498
"10317.000073267",4.18150443983285,91,140.583333333333,0.836216,10.4642101738905
"10317.000033668",3.80240494075763,71,98,0.827214,8.78194053858304
"10317.000090550",4.11909138973652,107,156.136363636364,0.85044,15.007190325745
"10317.000026662",4.50430791441702,78,110.5,0.90255,11.0580692750261
"10317.000040129",3.90011941781163,68,91.1,0.84194,10.4499111434306
"10317.000087261",3.14958391521215,93,163.714285714286,0.630994,12.78390266766
"10317.000108439",4.45952051048524,73,94.6666666666667,0.92078,10.2259255742924
"10317.000069861",5.36076527877911,104,160.1,0.957946,12.5608694767379
"10317.000039517",5.11469832024575,81,91.2,0.952948,10.5763576921416
"10317.000040007",4.17032346768067,61,98.5,0.911616,9.1682885630036
"10317.000020068",5.6166006125594,135,212.772727272727,0.960442,17.6334997197708
"10317.000039571",5.29218346464067,100,131.058823529412,0.956626,13.8398877306748
"10317.000107991",4.97876986478143,93,122,0.938798,13.4190869649385
"10317.000067496",5.2446065069836,133,176.125,0.924928,14.193395025671
"10317.000087118",4.97143854257601,90,127.714285714286,0.943044,12.4049820894693
"10317.000023446",3.07712113343719,37,50,0.817432,5.79472972198404
"10317.000023826",5.11113081275118,116,152.12,0.935416,15.3101170598273
"10317.000076751",3.91123830736524,83,135.8,0.797504,11.5033416670073
"10317.000082545",3.10165437158491,51,63.75,0.79888,9.21450527200779
"10317.000040062",5.40994546267684,118,163.15,0.955982,15.4900458351583
"10317.000036670",5.74362596161506,157,218.090909090909,0.959452,18.9773567063492
"10317.000027334",4.78377612396321,66,79.3333333333333,0.946388,9.84891853806684
"10317.000089237",3.20264599990215,60,77.1,0.77156,8.67699492563263
"10317.000068351",3.96818304531456,68,77,0.880988,9.60383310911926
"10317.000103756",4.89521922419276,92,130.75,0.928042,11.2821741679565
"10317.000039530",4.34337212558194,90,112.545454545455,0.863776,11.1578078945416
"10317.000034142",4.3743804172079,96,133.1875,0.870184,13.2630896661838
"10317.000062981",4.42956013197932,102,184.090909090909,0.846,14.7525699144057
"10317.000038401",4.46738711140369,67,79.2142857142857,0.92449,8.08735274734816
"10317.000102744",5.27587202519954,111,152.166666666667,0.952174,14.6829139968527
"10317.000101319",4.8417625775994,103,170.363636363636,0.9239,10.8901893414937
"10317.000072256",3.31068774792602,80,140.545454545455,0.78495,11.7236013479249
"10317.000082900",4.34013413228423,71,94,0.907264,10.6030772540082
"10317.000067743",3.65038546098587,70,83.9090909090909,0.797798,9.50412643478604
"10317.000071960",4.36616307121068,90,119.526315789474,0.865784,12.3863515167396
"10317.000065774",5.46250365933558,130,190.055555555556,0.941756,16.9940864186197
"10317.000065740",4.17626023793052,107,135.636363636364,0.792432,14.4666827934912
"10317.000036181",4.4598269109471,111,189.157894736842,0.888556,13.2744871269238
"10317.000001171",5.84880830717857,154,211.1875,0.96413,16.4473678761779
"10317.000035418",6.176028168922,171,244.483870967742,0.973768,18.7837878499442
"10317.000073243",2.88056945747794,59,73.6153846153846,0.650702,9.10202172020197
"10317.000108693",5.72413662678769,127,225.428571428571,0.968652,15.8715056596641
"10317.000089519",4.4399796645718,58,73,0.922818,8.63271382752623
"10317.000027215",5.23167237348495,101,124.882352941176,0.946074,11.3070268693425
"10317.000029157",5.54481207716156,118,178,0.959018,14.1013779632834
"10317.000013975",4.43071861627961,85,106.9375,0.901408,11.3298336671836
"10317.000040323",4.09034057463095,85,116,0.865776,10.5020808042858
"10317.000017709",5.3000540162361,117,169.555555555556,0.952256,13.7673150014594
"10317.000071445",3.62893881623191,62,143.25,0.831898,7.75616173749909
"10317.000013227",5.79390540721671,146,233.652173913043,0.965256,17.2342846274949
"10317.000014405",5.36819924269779,118,139.483870967742,0.954988,14.6378721024106
"10317.000101033",4.94218173238846,77,88.3333333333333,0.941156,10.3271674794414
"10317.000036116",4.66014730201434,83,165.666666666667,0.917692,12.7426969748107
"10317.000035162",4.65522139360065,104,159.714285714286,0.902046,14.5439967370593
"10317.000090521",4.57196298973696,102,196.6,0.883298,13.1450360319004
"10317.000022548",5.02035097880949,109,142.3,0.923678,12.8758808019623
"10317.000036878",5.40612265843681,122,144.884615384615,0.943396,14.3635090336
"10317.000026617",4.6375100161054,79,85.3157894736842,0.909542,10.5103837536742
"10317.000033797",4.48231149528902,77,104.6,0.911574,12.6589432407823
"10317.000084318",3.84170322880708,71,108.8,0.844738,9.30624583227775
"10317.000079833",4.42894021685971,71,86.5454545454545,0.911602,8.75332160288785
"10317.000091013",1.5832805615599,53,85.5,0.358742,9.03798533623962
"10317.000063058",2.73450110837228,51,81.6666666666667,0.762524,8.52106781082946
"10317.000063066",5.80148270781785,110,130.647058823529,0.97324,13.8379951837029
"10317.000106828",4.81753878860868,83,123.6,0.932374,12.7236550465093
"10317.000034236",5.56918067527511,153,203.571428571429,0.940854,21.460958166496
"10317.000042738",5.22830732021795,112,131.84,0.94071,14.1055961677056
"10317.000042026",5.5259886918935,121,167.866666666667,0.956462,13.8221050117245
"10317.000101350",2.83363000370785,81,124.588235294118,0.685248,11.1990508733388
"10317.000038393",4.08927406265413,70,116.5,0.89798,10.427394606561
"10317.000087115",4.35452782260939,86,126.615384615385,0.899304,11.9615746941303
"10317.000039606",5.23261824467536,127,169,0.937954,17.6413090981058
"10317.000027278",5.72893553934306,123,180.5,0.968646,14.4837086722688
"10317.000087104",5.65231807963715,122,141.076923076923,0.961516,15.8521083385522
"10317.000023929",4.9513738678669,134,176.241379310345,0.882018,16.3740577871857
"10317.000031001",3.94046903181481,59,94,0.852072,8.53494365197107
"10317.000017319",4.74630203471324,102,132.272727272727,0.92409,12.9437564593394
"10317.000093616",5.26161750760048,92,104.666666666667,0.950524,11.3458671518027
"10317.000028742",5.7044910439159,127,195.055555555556,0.967666,14.7631310437281
"10317.000041258",5.37836836525761,114,159.882352941176,0.953214,15.1580169094491
"10317.000103682",4.72039671770858,91,131.615384615385,0.904036,12.4911472260506
"10317.000039718",4.7601422423527,69,92.75,0.94212,8.74990094816262
"10317.000109837",5.17202052022077,108,167.125,0.945614,12.659799578836
"10317.000090041",5.36923664935995,102,137.428571428571,0.959024,14.6730456559397
"10317.000031863",5.60210860005506,122,169.526315789474,0.963988,16.3932616772704
"10317.000069661",3.86304227029623,78,98,0.810362,11.6993000684592
"10317.000023250",4.98969582592204,98,135.714285714286,0.93309,11.7153399283218
"10317.000020392",4.63378314995669,107,150.157894736842,0.877126,13.8414219805829
"10317.000034641",1.39250164892728,31,37.4285714285714,0.320088,5.97205844807116
"10317.000087685",6.32156572393874,167,309.058823529412,0.978714,19.383420082819
"10317.000041251",5.03053482842647,99,111.5,0.940176,13.1748112287057
"10317.000059188",5.75094691021005,118,162.4,0.969392,14.9288204878295
"10317.000027217",3.85882030862206,77,152.428571428571,0.797238,10.4270241865577
"10317.000069300",4.9032130212475,99,132.461538461538,0.904464,13.597294396753
"10317.000023970",4.33849778483877,61,72.7692307692308,0.92203,8.22961105507643
"10317.000023809",5.80280001187021,151,261.55,0.96615,17.9707601291309
"10317.000041284",6.10491518953182,179,265.363636363636,0.965532,20.9431549546439
"10317.000037515",5.12971966684198,124,160.75,0.937724,13.7320539327095
"10317.000067756",4.82552953814666,92,135.153846153846,0.913306,12.4888991670161
"10317.000014157",5.01120297560458,127,191.473684210526,0.905834,15.6586699904081
"10317.000103694",5.42477750927548,118,162.4,0.942442,14.6716814873316
"10317.000021163",5.26026853454808,122,194.526315789474,0.947158,14.873316196952
"10317.000042015",5.11080232326274,90,111.428571428571,0.946954,12.3922771678813
"10317.000079371",4.17247445549084,68,78.5,0.868796,8.40136663521522
"10317.000069846",5.51563057885295,115,131.24,0.960974,15.2191611370421
"10317.000048357",5.89679418052558,125,144.076923076923,0.970922,13.4615513801001
"10317.000039831",5.28904226272329,141,222.375,0.934866,17.1266657297007
"10317.000072229",6.24103142483027,173,269.464285714286,0.974938,20.4771179117447
"10317.000090518",4.90066876986212,104,143.666666666667,0.911778,12.7574625542792
"10317.000072251",5.52329925092347,125,211.25,0.955408,15.7736922594262
"10317.000022626",4.15407942823134,78,91.5714285714286,0.832584,10.7273986081369
"10317.000033687",4.89060439686177,115,149.44,0.90775,14.4813711880807
"10317.000087102",3.80270676805902,74,97.4,0.82125,10.3068328772676
"10317.000020079",4.44641615788839,101,159.235294117647,0.903138,12.842625554458
"10317.000040157",5.24228055533296,117,166.789473684211,0.943444,14.4148933234664
"10317.000100399",4.71147490869307,126,154.275862068966,0.871248,16.8510825018142
"10317.000069634",3.79349034778862,79,86.65,0.813198,11.0440434279008
"10317.000040350",4.56852701596487,114,155.130434782609,0.860104,14.2559812133278
"10317.000022597",4.05854175618211,66,87.1111111111111,0.87685,9.90807595658622
"10317.000039764",3.90566528287345,91,140.4,0.807334,11.9817741984913
"10317.000108396",4.48843481096932,74,113,0.913044,9.83537604466372
"10317.000039564",3.12610968516162,73,133.545454545455,0.768578,9.99619352346902
"10317.000026623",6.16164410805508,191,266.146341463415,0.96574,23.5751397477906
"10317.000021178",4.80140289296608,94,131.714285714286,0.91918,12.0755986253516
"10317.000038454",5.40738495162811,115,136.565217391304,0.954816,13.0761206409562
"10317.000046216",4.62783436761577,75,105,0.91675,8.71506718293683
"10317.000041950",5.10358458871403,108,149.052631578947,0.93849,13.4284268995584
"10317.000087654",4.68718988060377,101,118.4,0.902374,11.5240296958521
"10317.000035760",4.64775189575814,99,128.75,0.916082,12.8103843646672
"10317.000102742",5.3061426411619,151,247.6,0.929822,19.7353308000833
"10317.000052355",5.26574097091882,86,100.4375,0.961708,10.7641381030071
"10317.000072266",2.56356542251527,55,113.5,0.649312,7.68264326709518
"10317.000082814",5.59833864012519,110,135.833333333333,0.964146,13.0622208469562
"10317.000076210",3.5990428003424,54,67,0.79398,7.46582251542888
"10317.000074799",4.90759945614546,80,95.4,0.940562,11.0117533707098
"10317.000039570",3.02377731647761,50,60.9090909090909,0.708882,7.3578648193024
"10317.000097089",6.44905080193871,183,260.538461538462,0.978318,18.1356240765176
"10317.000041533",5.28928847625268,115,150.454545454545,0.945004,14.092585463094
"10317.000035470",5.17215488082628,116,184.055555555556,0.945098,15.4107471475315
"10317.000039808",4.74649914240506,106,138.5,0.898854,13.5825100018114
"10317.000039806",5.2448418395491,108,156.75,0.950938,13.1146339838687
"10317.000067871",5.14945893954133,103,145.272727272727,0.925258,12.5913789467615
"10317.000082718",5.45603920118615,110,158.461538461538,0.954474,14.1558248292094
"10317.000074852",5.59067762422241,140,254,0.955654,16.3170647568954
"10317.000031337",5.33390100637113,108,143.0625,0.950952,13.0069953005378
"10317.000082552",5.2386398022598,122,165.125,0.934524,13.4127340560249
"10317.000023841",5.46115849291599,130,193.75,0.950612,17.3567512876616
"10317.000027373",5.60836259849315,120,157.142857142857,0.959052,13.8072879623841
"10317.000014559",4.26885179261712,93,151.571428571429,0.88062,11.9219499658061
"10317.000090040",6.24843753402438,170,220.323529411765,0.976604,19.7460414516341
"10317.000041526",2.60531935166495,53,74,0.622916,7.83159357721291
"10317.000040110",5.93029364937317,152,201.111111111111,0.964948,18.8844169223524
"10317.000087643",4.35871737291846,74,95.0833333333333,0.902628,9.75469255208385
"10317.000074359",4.72587455429951,98,124.4,0.927858,12.7753372732907
"10317.000046193",4.94340041747484,92,109.105263157895,0.937602,12.4046712750438
"10317.000076208",5.2302738970511,103,134.071428571429,0.935746,13.6165368491076
"10317.000002252",4.00910890033645,86,124.153846153846,0.80644,9.8593026362116
"10317.000039674",4.0952991039248,98,131.47619047619,0.829232,13.9612077608541
"10317.000039738",5.52849512888303,109,133.166666666667,0.957256,14.5715050802636
"10317.000063003",4.97313734668385,109,144.15,0.922768,13.7584434680934
"10317.000027830",5.27268600780543,114,157.05,0.945258,14.2750463887335
"10317.000067530",3.78867553684288,55,68.3333333333333,0.85243,9.27261596792715
"10317.000037499",3.53279179300631,76,178.5,0.816368,11.021356766349
"10317.000082571",4.85466319661868,75,90.8333333333333,0.943768,8.92825047408088
"10317.000028866",4.22570098488425,82,133,0.888242,12.4378583562527
"10317.000093627",5.04990064297845,104,121.884615384615,0.930872,12.0210580094336
"10317.000026590",5.64589887528626,177,250,0.923868,21.8928641002405
"10317.000039557",5.9384020539875,145,179.730769230769,0.966826,16.6535065498253
"10317.000035787",4.15539687534324,68,83.8333333333333,0.859534,9.66667631941525
"10317.000108405",5.65265201481752,129,201.058823529412,0.96244,14.9103355465121
"10317.000043132",3.66371736017526,78,98,0.75697,10.2396476631792
"10317.000034235",3.03513084266149,80,117,0.717764,12.1479687155305
"10317.000022629",5.69136495665395,150,215.357142857143,0.947948,18.7663880077181
"10317.000067620",5.56064805986746,122,161,0.957228,16.0398708132183
"10317.000026577",5.43298029371028,112,153.625,0.956666,13.0965523730658
"10317.000039916",5.39486739217091,150,247.75,0.941396,18.8108307813482
"10317.000013038",5.33394902799395,132,183,0.941864,17.7870874817033
"10317.000045017",4.46001598470346,80,111.230769230769,0.912854,8.87007146131525
"10317.000031057",4.88550545243507,88,102.882352941176,0.933676,11.5772041194757
"10317.000067446",5.4885832428274,122,197.2,0.959758,15.9221961564795
"10317.000035398",4.51234619954199,82,92.5555555555556,0.883074,11.3486647769093
"10317.000039880",5.69219350067282,140,201.6,0.961878,16.4219731834138
"10317.000093098",6.5130599325282,194,275.428571428571,0.979616,22.8518432889211
"10317.000041325",4.30016034520197,87,112.071428571429,0.867856,10.8171931561947
"10317.000042014",5.84575007799752,142,195,0.967966,18.4067891319745
"10317.000031241",5.92663797691934,158,248.434782608696,0.967748,19.8020094416398
"10317.000091074",4.98884612124102,117,168.272727272727,0.916164,15.777809838468
"10317.000067469",3.96576156716505,76,108.5,0.824358,8.97973547967064
"10317.000001882",5.40722495202504,124,161.434782608696,0.94739,14.841156061951
"10317.000033785",5.91975589953524,133,172.047619047619,0.972414,17.7524014196717
"10317.000084493",4.46579656265845,67,80.3333333333333,0.90993,8.9635113714968
"10317.000108705",5.41707463904425,125,180,0.95076,15.331706648155
"10317.000022552",5.70384783164102,132,185.714285714286,0.962966,16.9056765772466
"10317.000066479",5.44034791662032,117,145.5,0.95567,13.5272797860367
"10317.000039516",4.49015085047827,100,172.769230769231,0.873772,12.7339668970706
"10317.000036164",5.15561401634564,113,140.555555555556,0.93437,13.7983145090825
"10317.000094639",4.21945847753711,87,116,0.874836,10.3009857990198
"10317.000023055",5.3643515719696,133,214.058823529412,0.945978,17.2896270214426
"10317.000068302",5.35290901657692,145,206.384615384615,0.917314,17.1414134430281
"10317.000036981",6.15026921331288,143,206.142857142857,0.978564,17.3781832020254
"10317.000027852",4.32138115669106,73,85.2142857142857,0.888816,10.0256551776512
"10317.000074838",5.28437388573474,95,135.6,0.956202,11.0265841279202
"10317.000041311",5.38430126910652,126,196.833333333333,0.955386,16.4500014356714
"10317.000097085",6.10510040821395,168,227.181818181818,0.969664,19.1454277557672
"10317.000031313",5.29281103259857,117,158.352941176471,0.941778,14.0817091124571
"10317.000028715",3.99393076580056,57,72.3,0.869162,7.98171097243288
"10317.000100494",3.32977965569435,62,101,0.787398,8.6764859344684
"10317.000023214",3.74723764808737,56,81.6666666666667,0.87275,7.55821782861286
"10317.000067770",3.63188747525266,70,101.230769230769,0.827818,11.3184687011709
"10317.000066562",4.43260414967857,103,123.666666666667,0.863682,13.4045319326169
"10317.000036865",5.81155003032371,143,216.666666666667,0.963654,16.3812776146238
"10317.000106445",4.89953392822624,91,133.272727272727,0.937142,12.2225232165597
"10317.000059200",4.93258530500338,104,178.1,0.908432,14.3167945449128
"10317.000014871",5.03691702931942,126,193.105263157895,0.913386,16.2345600813304
"10317.000067930",5.02991670294264,90,138.333333333333,0.944436,12.4168715099473
